when,instance,improved,change,%,new_bks,prev_bks,who,beaten,prev_when,after_days
2019-11-28,lrc2_10_5,distance,-42.9054,-0.1027,41736.0946,41779.0,WM,CVB2,2019-01-17,315
2019-11-28,lrc2_10_7,distance,-7.6051,-0.0225,33730.3045,33737.9096,WM,CVB2,2019-01-17,315
2019-11-06,lr2_2_6,distance,-59.544,-1.3181,4457.954,4517.498,SCR,SB,2019-01-30,280
2019-11-06,lr2_2_8,distance,-1.1083,-0.0452,2449.3617,2450.47,SCR,SB,2018-04-18,567
2019-11-06,lrc2_2_4,distance,-9.5638,-0.3362,2835.4049,2844.9687,SCR,SB,2019-01-30,280
2019-11-06,lrc2_2_7,distance,-1.0095,-0.0335,3010.6763,3011.6858,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_4_3,distance,-58.4055,-0.6685,8678.2293,8736.6348,SCR,SB,2019-01-30,280
2019-11-06,lc1_4_10,distance,-160.3171,-2.0013,7850.2241,8010.5412,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_4_4,distance,-39.8806,-0.5635,7037.1662,7077.0468,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_4_7,distance,-96.4033,-1.099,8675.3602,8771.7635,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_4_8,distance,-3.3768,-0.0578,5839.0328,5842.4096,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_4_9,distance,-3.183,-0.0323,9859.4655,9862.6485,SCR,CLS,2016-01-23,1383
2019-11-06,lr1_4_10,distance,-53.2158,-0.6454,8192.6546,8245.8704,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_4_2,distance,-21.3749,-0.2267,9405.4012,9426.7761,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_4_4,distance,-16.8923,-0.2716,6201.8431,6218.7354,SCR,SCR,2019-06-01,158
2019-11-06,lr2_4_5,distance,-25.2088,-0.2538,9906.5495,9931.7583,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_4_6,distance,-32.875,-0.3661,8946.9096,8979.7846,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_4_7,distance,-44.0658,-0.5449,8042.5339,8086.5997,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_4_9,distance,-4.4755,-0.0564,7926.0702,7930.5457,SCR,Q,2016-01-04,1402
2019-11-06,lr2_4_10,distance,-119.3068,-1.5462,7596.6238,7715.9306,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_4_6,distance,-0.0042,-0.0001,8394.4674,8394.4716,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_4_9,distance,-26.7432,-0.333,8004.238,8030.9812,SCR,SB,2019-01-30,280
2019-11-06,lrc2_4_1,distance,-365.3439,-3.6157,9738.9463,10104.2902,SCR,SB,2019-01-30,280
2019-11-06,lrc2_4_3,distance,-4.1143,-0.064,6426.4656,6430.5799,SCR,Shobb,2019-09-27,40
2019-11-06,lrc2_4_4,distance,-7.427,-0.1416,5238.7692,5246.1962,SCR,Shobb,2019-09-27,40
2019-11-06,lrc2_4_5,distance,-0.2803,-0.0038,7309.5386,7309.8189,SCR,SCR,2019-06-01,158
2019-11-06,lrc2_4_7,distance,-14.692,-0.233,6292.2344,6306.9264,SCR,SCR,2019-06-01,158
2019-11-06,lrc2_4_8,distance,-4.3217,-0.0749,5767.7172,5772.0389,SCR,SCR,2019-06-01,158
2019-11-06,lrc2_4_9,distance,-137.8842,-2.1508,6272.9191,6410.8033,SCR,SCR,2019-06-01,158
2019-11-06,lrc2_4_10,distance,-124.6053,-2.2567,5397.083,5521.6883,SCR,SCR,2019-06-01,158
2019-11-06,lc1_6_3,distance,-5.5463,-0.0372,14884.8276,14890.3739,SCR,SCR,2019-06-01,158
2019-11-06,lc1_6_9,distance,-1.1083,-0.0073,15208.7201,15209.8284,SCR,SCR,2019-06-01,158
2019-11-06,lc1_6_10,distance,-207.7995,-1.3245,15480.8578,15688.6573,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_6_2,distance,-2.9571,-0.0298,9908.4138,9911.3709,SCR,SB,2019-01-30,280
2019-11-06,lc2_6_3,distance,-46.1239,-0.5382,8524.0151,8570.139,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_6_4,distance,-20.3966,-0.2588,7860.3824,7880.779,SCR,SB,2019-01-30,280
2019-11-06,lc2_6_6,distance,-84.2339,-0.9507,8775.546,8859.7799,SCR,CLS,2015-12-08,1429
2019-11-06,lc2_6_7,distance,-477.5953,-4.8466,9376.5825,9854.1778,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_6_9,distance,-100.6762,-1.1382,8744.7564,8845.4326,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_6_10,distance,-8.1378,-0.1023,7946.6021,7954.7399,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_6_3,distance,-6.1243,-0.0343,17846.17,17852.2943,SCR,SB,2019-01-30,280
2019-11-06,lr1_6_4,distance,-7.9524,-0.0605,13127.5603,13135.5127,SCR,SB,2019-01-30,280
2019-11-06,lr1_6_5,distance,-358.3927,-1.4717,23994.3564,24352.7491,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_6_6,distance,-453.9154,-2.1094,21064.5486,21518.464,SCR,SB,2019-01-30,280
2019-11-06,lr1_6_7,distance,-42.1301,-0.2421,17363.2093,17405.3394,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_6_8,distance,-38.8766,-0.3247,11934.6933,11973.5699,SCR,SB,2019-01-30,280
2019-11-06,lr1_6_9,distance,-44.469,-0.2032,21835.8698,21880.3388,SCR,SB,2019-01-30,280
2019-11-06,lr1_6_10,distance,-274.036,-1.4758,18294.5771,18568.6131,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_6_2,distance,-967.9662,-4.3386,21342.5976,22310.5638,SCR,SB,2018-04-18,567
2019-11-06,lr2_6_3,distance,-227.2328,-1.2613,17788.4301,18015.6629,SCR,Shobb,2018-09-28,404
2019-11-06,lr2_6_4,distance,-150.8009,-1.3976,10639.0761,10789.877,SCR,SB,2019-01-30,280
2019-11-06,lr2_6_6,distance,-583.6799,-2.9213,19396.7501,19980.43,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_6_7,distance,-632.7508,-4.1315,14682.5452,15315.296,SCR,Shobb,2019-08-08,90
2019-11-06,lr2_6_9,distance,-346.3248,-1.8614,18259.1969,18605.5217,SCR,Shobb,2019-08-08,90
2019-11-06,lr2_6_10,distance,-22.202,-0.1353,16390.6427,16412.8447,SCR,SB,2019-01-30,280
2019-11-06,lrc1_6_3,distance,-3.4338,-0.0246,13975.976,13979.4098,SCR,SB,2019-01-30,280
2019-11-06,lrc1_6_4,distance,-2.22,-0.0206,10800.4446,10802.6646,SCR,SB,2019-01-30,280
2019-11-06,lrc1_6_7,distance,-11.599,-0.0727,15935.0497,15946.6487,SCR,SB,2019-01-30,280
2019-11-06,lrc1_6_8,distance,-47.4116,-0.3086,15317.629,15365.0406,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_6_9,distance,-186.0011,-1.1891,15456.292,15642.2931,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_6_10,distance,-308.6814,-2.1628,13963.6628,14272.3442,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_6_1,distance,-19.6213,-0.1344,14578.9221,14598.5434,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_6_2,distance,-92.8803,-0.6661,13850.2169,13943.0972,SCR,Shobb,2019-09-26,41
2019-11-06,lrc2_6_3,distance,-28.2111,-0.2264,12432.9089,12461.12,SCR,Shobb,2019-09-26,41
2019-11-06,lrc2_6_4,distance,-180.4465,-1.8019,9833.9252,10014.3717,SCR,Shobb,2019-09-26,41
2019-11-06,lrc2_6_6,distance,-3.2811,-0.0219,15007.8994,15011.1805,SCR,SB,2019-01-30,280
2019-11-06,lrc2_6_7,distance,-90.6761,-0.6185,14569.9332,14660.6093,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_6_8,distance,-63.187,-0.474,13268.0457,13331.2327,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_6_9,distance,-120.6177,-0.7184,16668.1358,16788.7535,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_6_10,distance,-279.7809,-2.0982,13054.5015,13334.2824,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_8_3,distance,-31.3798,-0.1186,26430.3852,26461.765,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_8_4,distance,-77.6777,-0.3409,22709.5498,22787.2275,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_8_9,distance,-91.2732,-0.3525,25798.2025,25889.4757,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_8_10,distance,-137.9775,-0.5277,26007.1756,26145.1531,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_8_3,distance,-9.4967,-0.0731,12981.3694,12990.8661,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_8_4,distance,-353.7278,-2.6601,12943.9315,13297.6593,SCR,Shobb,2018-07-18,476
2019-11-06,lc2_8_7,distance,-1027.8105,-6.7915,14106.0468,15133.8573,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_8_10,distance,-123.8136,-1.0025,12226.4219,12350.2355,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_8_2,distance,-42.0964,-0.1234,34074.4858,34116.5822,SCR,SB,2019-01-30,280
2019-11-06,lr1_8_3,distance,-74.8154,-0.2553,29230.3153,29305.1307,SCR,SB,2019-01-30,280
2019-11-06,lr1_8_4,distance,-103.8147,-0.4989,20705.1184,20808.9331,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_8_7,distance,-158.5555,-0.5746,27433.7949,27592.3504,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_8_8,distance,-569.3048,-2.635,21036.2656,21605.5704,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_8_9,distance,-1557.0892,-4.0357,37026.0168,38583.106,SCR,SB,2019-01-30,280
2019-11-06,lr1_8_10,distance,-461.0862,-1.5135,30004.3023,30465.3885,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_2,distance,-1532.0355,-4.0128,36646.3328,38178.3683,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_3,distance,-804.6103,-2.9347,26612.8668,27417.4771,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_4,distance,-223.3478,-1.0467,21114.7177,21338.0655,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_5,distance,-1120.7107,-3.1001,35030.3359,36151.0466,SCR,SB,2019-01-30,280
2019-11-06,lr2_8_6,distance,-750.9067,-2.517,29082.0284,29832.9351,SCR,EOE,2016-05-09,1276
2019-11-06,lr2_8_7,distance,-619.4248,-2.2926,26398.5247,27017.9495,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_8,distance,-454.0419,-2.3881,18558.7288,19012.7707,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_8_9,distance,-276.275,-0.8972,30515.495,30791.77,SCR,RP2,2003-08-22,5920
2019-11-06,lr2_8_10,distance,-776.0487,-2.4978,30293.3366,31069.3853,SCR,SB,2019-01-30,280
2019-11-06,lrc1_8_5,distance,-101.3107,-0.324,31169.1609,31270.4716,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_8_9,distance,-220.9153,-0.8807,24862.0176,25082.9329,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_8_10,distance,-113.1756,-0.476,23663.7203,23776.8959,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_8_2,distance,-46.1474,-0.2072,22220.9497,22267.0971,SCR,Shobb,2019-09-19,48
2019-11-06,lrc2_8_3,distance,-16.4648,-0.0807,20379.2584,20395.7232,SCR,Shobb,2019-09-19,48
2019-11-06,lrc2_8_4,distance,-160.3705,-1.0769,14731.2547,14891.6252,SCR,Shobb,2019-09-19,48
2019-11-06,lrc2_8_6,distance,-70.9958,-0.3133,22591.2594,22662.2552,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_8_10,distance,-718.3143,-3.4763,19944.9916,20663.3059,SCR,CVB2,2019-01-17,293
2019-11-06,lc1_10_4,distance,-323.7137,-0.8551,37533.8076,37857.5213,SCR,MFS,2019-02-23,256
2019-11-06,lc1_10_9,distance,-24.4132,-0.0574,42504.0533,42528.4665,SCR,SCR,2019-06-01,158
2019-11-06,lc2_10_2,distance,-172.9506,-0.8207,20901.5574,21074.508,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_10_3,distance,-110.1139,-0.5659,19347.9624,19458.0763,SCR,CVB2,2019-01-17,293
2019-11-06,lc2_10_4,distance,-39.268,-0.2191,17886.9744,17926.2424,SCR,SB,2019-01-30,280
2019-11-06,lc2_10_7,distance,-256.3636,-1.3749,18389.3693,18645.7329,SCR,SB,2019-01-30,280
2019-11-06,lc2_10_9,distance,-1.7139,-0.0094,18225.3026,18227.0165,SCR,MFS,2019-02-23,256
2019-11-06,lc2_10_10,distance,-166.7007,-0.9686,17043.6421,17210.3428,SCR,MFS,2019-02-23,256
2019-11-06,lr1_10_2,distance,-2.6532,-0.0054,49349.8412,49352.4944,SCR,SCR,2019-06-01,158
2019-11-06,lr1_10_3,distance,-140.7651,-0.3372,41609.4142,41750.1793,SCR,CVB2,2019-02-23,256
2019-11-06,lr1_10_4,distance,-409.518,-1.303,31018.9818,31428.4998,SCR,MFS,2019-02-23,256
2019-11-06,lr1_10_5,distance,-2664.6342,-4.2548,59962.5457,62627.1799,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_10_6,distance,-1275.165,-2.522,49286.1457,50561.3107,SCR,MFS,2019-02-23,256
2019-11-06,lr1_10_7,distance,-433.0143,-1.1001,38927.499,39360.5133,SCR,MFS,2019-02-23,256
2019-11-06,lr1_10_9,distance,-1262.4331,-2.321,53130.2778,54392.7109,SCR,CVB2,2019-01-17,293
2019-11-06,lr1_10_10,distance,-1076.7573,-2.2893,45956.6689,47033.4262,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_10_4,distance,-826.1466,-2.9819,26879.5501,27705.6967,SCR,MFS,2019-02-23,256
2019-11-06,lr2_10_5,distance,-1253.2784,-2.2045,55598.248,56851.5264,SCR,CVB2,2019-01-17,293
2019-11-06,lr2_10_10,distance,-186.6058,-0.3988,46602.2657,46788.8715,SCR,CVB2,2019-01-17,293
2019-11-06,lrc1_10_4,distance,-130.446,-0.4762,27264.5904,27395.0364,SCR,SB,2019-01-30,280
2019-11-06,lrc1_10_7,distance,-79.7647,-0.1904,41809.1106,41888.8753,SCR,MFS,2019-02-23,256
2019-11-06,lrc1_10_9,distance,-97.1426,-0.2461,39380.5331,39477.6757,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_10_1,distance,-159.468,-0.4606,34463.4648,34622.9328,SCR,MFS,2019-02-23,256
2019-11-06,lrc2_10_3,distance,-221.2236,-0.8033,27319.3601,27540.5837,SCR,Shobb,2019-09-19,48
2019-11-06,lrc2_10_4,distance,-10.2086,-0.0436,23378.7036,23388.9122,SCR,Shobb,2019-09-19,48
2019-11-06,lrc2_10_6,distance,-16.834,-0.0544,30910.6526,30927.4866,SCR,CVB2,2019-01-17,293
2019-11-06,lrc2_10_10,distance,-688.3997,-2.3024,29210.4203,29898.82,SCR,MFS,2019-02-23,256
2019-11-02,r1_8_10,distance,-0.2862,-0.0009,30959.9516,30960.2378,CAINIAO,SCR,2019-08-07,87
2019-10-11,r1_10_10,distance,-2.5147,-0.0053,47414.3778,47416.8925,CAINIAO,SCR,2019-08-29,43
2019-10-11,r2_10_4,distance,-0.2085,-0.0012,17851.9586,17852.1671,CAINIAO,SCR,2019-08-07,65
2019-10-11,rc1_10_6,distance,-1.9791,-0.0044,44944.9478,44946.9269,SCR,CAINIAO,2019-09-26,15
2019-10-11,rc1_10_8,distance,-6.2681,-0.0142,43985.9863,43992.2544,CAINIAO,SCR,2019-08-29,43
2019-09-27,lrc2_4_3,distance,-0.8531,-0.0133,6430.5799,6431.433,Shobb,CVB2,2019-01-17,253
2019-09-27,lrc2_4_4,distance,-5.5783,-0.1062,5246.1962,5251.7745,Shobb,CVB2,2019-01-17,253
2019-09-26,lrc2_6_2,distance,-15.8131,-0.1133,13943.0972,13958.9103,Shobb,EOE,2016-06-17,1196
2019-09-26,lrc2_6_3,distance,-27.3054,-0.2186,12461.12,12488.4254,Shobb,CVB2,2019-01-17,252
2019-09-26,lrc2_6_4,distance,-56.8671,-0.5646,10014.3717,10071.2388,Shobb,CVB2,2019-01-17,252
2019-09-26,rc1_10_6,distance,-1.5058,-0.0034,44946.9269,44948.4327,CAINIAO,SCR,2019-08-07,50
2019-09-19,lrc2_8_2,distance,-17.1665,-0.077,22267.0971,22284.2636,Shobb,CVB2,2019-01-17,245
2019-09-19,lrc2_8_3,distance,-11.6185,-0.0569,20395.7232,20407.3417,Shobb,SB,2019-01-30,232
2019-09-19,lrc2_8_4,distance,-40.01,-0.268,14891.6252,14931.6352,Shobb,CVB2,2019-01-17,245
2019-09-19,lrc2_10_2,distance,-17.8488,-0.0457,39078.6575,39096.5063,Shobb,MFS,2019-02-23,208
2019-09-19,lrc2_10_3,distance,-33.2178,-0.1205,27540.5837,27573.8015,Shobb,MFS,2019-02-23,208
2019-09-19,lrc2_10_4,distance,-98.667,-0.4201,23388.9122,23487.5792,Shobb,MFS,2019-02-23,208
2019-08-29,r1_6_7,distance,-1.8596,-0.0113,16523.9329,16525.7925,SCR,SCR,2019-06-01,89
